Index,0 [0x5][0x4],1 [0x5][0x6],2 [0x3][0x8],3 [0x19][0x9],4 [0x0][0x0]
189,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> <if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }> 앞에서 축제의 춤을 춥니다."
190,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> <if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>에게 승리의 함성을 지릅니다!"
191,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> <if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>의 뺨을 때립니다."
192,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> <if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }><?0xd> 포옹합니다."
193,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 애정을 담아 <if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }><?0xd> 껴안습니다."
194,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> <if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }> 에게 사건해결사 포즈를 취해 보입니다."
195,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> <if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>에게 주먹을 맞대듯 내밉니다."
196,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> <if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>에게 큰절을 올립니다."
197,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> <if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }> 앞에서 사베네어의 춤을 춥니다."
198,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> <if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }> 앞에서 황금의 춤을 춥니다."
199,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> <if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }> 앞에서 태양의 춤을 춥니다."
200,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 놀랍니다."
201,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 불만스러워합니다."
202,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 화를 냅니다."
203,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 수줍어합니다."
204,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 공손하게 인사합니다."
205,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 응원합니다."
206,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 박수를 칩니다."
207,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 손짓합니다."
208,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 위로합니다."
209,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 엉엉 웁니다."
210,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 춤을 춥니다."
211,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 추궁합니다."
212,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 꾸벅꾸벅 좁니다."
213,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 분개합니다."
214,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 작별 인사를 합니다."
215,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 손을 흔듭니다."
216,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 어이없어합니다."
217,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 기뻐합니다."
218,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 무릎을 꿇습니다."
219,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 웃습니다."
220,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 폭소를 터뜨립니다."
221,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 주위를 둘러봅니다."
222,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 자신을 가리킵니다."
223,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 고개를 젓습니다."
224,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 부정합니다."
225,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 당황합니다."
226,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 손가락으로 가리킵니다."
227,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 쿡쿡 찌릅니다."
228,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 칭찬합니다."
229,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 힘을 불어넣습니다."
230,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 경례합니다."
231,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 기겁합니다."
232,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 어깨를 으쓱합니다."
233,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 격려합니다."
234,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 진정시킵니다."
235,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 비틀거립니다."
236,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 기지개를 켭니다."
237,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 삐칩니다."
238,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 생각에 잠깁니다."
239,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 실망합니다."
240,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 환영합니다."
241,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 고개를 끄덕입니다."
242,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 엄지손가락을 추켜세웁니다."
243,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 자기 모습을 확인합니다."
244,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 멋진 자세를 취합니다."
245,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 흑와단식으로 경례합니다."
246,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 쌍사당식으로 경례합니다."
247,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 불멸대식으로 경례합니다."
248,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 손키스를 날립니다."
249,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 눈덩이를 던집니다."
250,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 무릎 꿇고 사죄합니다."
251,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 행복해합니다."
252,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 좌절합니다."
253,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 전투 태세를 취합니다."
254,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 승리의 기쁨을 누립니다."
255,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 공중제비를 돕니다."
256,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 포권의 예를 취합니다."
257,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 번뜩이는 생각을 떠올립니다."
258,0,0,0,false,""
259,0,0,0,false,""
260,0,0,0,false,""
261,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 정색합니다."
262,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 미소를 짓습니다."
263,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 웃는 얼굴을 보입니다."
264,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 자신감 넘치는 표정을 짓습니다."
265,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 음흉하게 웃습니다."
266,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 눈을 감습니다."
267,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 울상을 짓습니다."
268,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 공포에 질립니다."
269,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 어리둥절한 표정을 짓습니다."
270,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 아픈 표정을 짓습니다."
271,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 불쾌한 표정을 짓습니다."
272,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 무언가 깨달은 표정을 짓습니다."
273,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 걱정스러운 표정을 짓습니다."
274,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 싱글벙글 웃습니다."
275,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 화난 표정을 짓습니다."
276,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 미안한 표정을 짓습니다."
277,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 놀란 표정을 짓습니다."
278,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 기도합니다."
279,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 제국식으로 경례합니다."
280,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 무언가를 던집니다."
281,0,0,0,false,""
282,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 탭댄스를 춥니다."
283,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 풍요의 춤을 춥니다."
284,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 궁중 무용을 춥니다."
285,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 신사의 춤을 춥니다."
286,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 쓰다듬습니다."
287,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 무언가를 건넵니다."
288,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 축제의 춤을 춥니다."
289,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 승리의 함성을 지릅니다!"
290,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 뺨을 때립니다."
291,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 포옹합니다."
292,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 껴안습니다."
293,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 사건해결사 포즈를 취합니다."
294,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 주먹을 내밉니다."
295,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 큰절을 올립니다."
296,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 사베네어의 춤을 춥니다."
297,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 황금의 춤을 춥니다."
298,29,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }><?0xd> 태양의 춤을 춥니다."
299,0,0,0,false,""
300,60,8,0,false,"명령을 실행하지 못했습니다."
301,60,8,0,false,"차단 목록에 추가하지 못했습니다."
302,60,8,0,false,"차단 목록에서 제외하지 못했습니다."
303,60,8,0,false,"차단 목록이 가득 차서 추가할 수 없습니다."
304,60,8,0,false,"이미 차단된 플레이어입니다."
305,60,8,0,false,"친구는 차단 목록에 추가할 수 없습니다. 먼저 친구 목록에서 제외하십시오."
306,60,8,0,false,"친구 신청은 하루에 5회까지만 가능합니다."
307,0,0,0,false,""
308,0,0,0,false,""
309,0,0,0,false,""
310,60,8,0,false,"명령을 실행하지 못했습니다."
311,60,8,0,false,"친구 신청에 실패했습니다."
312,60,8,0,false,"이미 친구 신청을 보냈습니다."
313,60,8,0,false,"친구 목록이 가득 차서 신청할 수 없습니다."
314,60,8,0,false,"상대방의 친구 목록이 가득 차서 친구 신청에 실패했습니다."
315,60,8,0,false,"차단 목록에 등록된 캐릭터에게는 친구 신청을 할 수 없습니다."
316,60,8,0,false,"상대방이 '다른 용무 중'이므로 친구 신청을 할 수 없습니다."
317,57,32,0,false,"<value><?0xd> <value><?0xe> 설정했습니다."
318,57,32,0,false,"그룹 이름을 변경했습니다."
319,60,8,0,false,"잘못된 캐릭터 이름입니다. 다시 한 번 확인하십시오."
320,60,8,0,false,"명령을 실행하지 못했습니다."
321,60,8,0,false,"파티에 초대하지 못했습니다."
322,60,8,0,false,"파티에서 추방하지 못했습니다."
323,60,8,0,false,"파티장을 변경하지 못했습니다."
324,60,8,0,false,"파티에서 탈퇴하지 못했습니다."
325,60,8,0,false,"파티를 해체하지 못했습니다."
326,60,8,0,false,"이미 파티에 참가 중인 플레이어입니다."
327,60,8,0,false,"이미 다른 파티에 초대받은 플레이어입니다. 초대할 수 없습니다."
328,60,8,0,false,"이미 파티에 초대했습니다."
329,60,8,0,false,"파티에 자리가 없어 초대할 수 없습니다."
330,60,8,0,false,"캐릭터 상세 정보를 편집할 수 없습니다."
331,60,8,0,false,"상대방이 임무 참가 중이거나 다른 지역에 있어 초대할 수 없습니다."
332,60,8,0,false,"접속이 종료된 플레이어이므로 파티장을 위임할 수 없습니다."
333,60,8,0,false,"참가할 클래스/직업을 지정해야 합니다."
334,60,8,0,false,"상대방이 '다른 용무 중'이므로 파티에 초대할 수 없습니다."
335,60,8,0,false,"이미 임무 참가 중이거나, 파티장과 다른 지역에 있어 참가할 수 없습니다."
336,60,8,0,false,"파티에 초대할 수 없습니다. 상대방이 이벤트 중이므로 잠시 후 다시 시도하십시오."
337,0,0,0,false,""
338,60,8,0,false,"링크셸 이름은 기호만으로 만들 수 없습니다."
339,60,8,0,false,"링크셸에 초대하지 못했습니다."
340,60,8,0,false,"링크셸을 생성하지 못했습니다."
341,60,8,0,false,"링크셸 이름은 3글자 이상 20글자 이하로 작성하십시오."
342,60,8,0,false,"링크셸 이름에 잘못된 공백이 사용되었습니다."
343,60,8,0,false,"링크셸 이름에 사용할 수 없는 문자가 포함되었습니다."
344,60,8,0,false,"링크셸 이름에 연속으로 사용할 수 없는 문자가 포함되었습니다."
345,60,8,0,false,"링크셸 이름 첫 글자에는 소문자를 사용할 수 없습니다."
346,60,8,0,false,"이미 있는 링크셸 이름입니다. 다른 이름을 사용하십시오."
347,60,8,0,false,"규정에 어긋난 이름입니다. 다른 이름을 사용하십시오."
348,60,8,0,false,"링크셸을 더는 생성할 수 없습니다."
349,60,8,0,false,"링크셸에 참가하지 못했습니다."
350,60,8,0,false,"상대방이 링크셸을 더는 보유할 수 없습니다."
351,60,8,0,false,"이미 링크셸에 가입한 플레이어입니다."
352,60,8,0,false,"링크셸 인원이 최대 한도에 도달하여 더는 초대할 수 없습니다."
353,60,8,0,false,"링크셸 가입 처리가 실패했습니다."
354,60,8,0,false,"링크셸에서 탈퇴하지 못했습니다."
355,60,8,0,false,"링크셸 마스터는 탈퇴할 수 없습니다. 마스터 권한을 양도한 후 탈퇴하십시오."
356,60,8,0,false,"링크셸에서 추방하지 못했습니다."
357,60,8,0,false,"링크셸 관리자 설정에 실패했습니다."
358,60,8,0,false,"임시 가입 멤버는 관리자로 설정할 수 없습니다."
359,60,8,0,false,"링크셸을 해체하지 못했습니다."
360,60,8,0,false,"링크셸 마스터 권한을 양도하지 못했습니다."
361,60,8,0,false,"임시 가입 멤버에게는 마스터 권한을 양도할 수 없습니다."
362,60,8,0,false,"링크셸 이름에 사용할 수 없는 단어가 포함되었습니다."
363,60,8,0,false,"상대방이 '다른 용무 중'이므로 초대할 수 없습니다."
364,60,8,0,false,"링크셸 이름을 변경하지 못했습니다."
365,60,8,0,false,"링크셸 이름에 사용할 수 없는 문자가 포함되어, 이름 변경에 실패했습니다."
366,60,8,0,false,"캐릭터를 찾을 수 없습니다."
367,57,33,0,false,"[<value>] 링크셸의 관리자를 사퇴했습니다."
368,57,33,0,false,"링크셸 이름을 [<value>]<?0xe> 변경했습니다."
369,57,33,0,false,"링크셸 이름이 [<value>]<?0xe> 변경되었습니다."
370,60,9,0,false,"우편 처리에 실패했습니다."
371,60,9,0,false,"<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>에게 편지를 보내지 못했습니다."
372,60,8,0,false,"내용을 입력하지 않으면 보낼 수 없습니다."
373,60,8,0,false,"편지 내용이 제한된 길이를 초과했습니다."
374,60,9,0,false,"아이템을 첨부할 수 없습니다. 편지를 보내지 못했습니다."
375,60,9,0,false,"길을 첨부할 수 없습니다. 편지를 보내지 못했습니다."
376,60,8,0,false,"편지를 삭제하지 못했습니다."
377,60,8,0,false,"첨부된 아이템이 있어 편지를 삭제하지 못했습니다."
378,60,8,0,false,"첨부된 길이 있어 편지를 삭제하지 못했습니다."
379,60,9,0,false,"소지품에 공간이 부족하여 첨부된 아이템을 받을 수 없습니다."
380,60,8,0,false,"첨부된 길을 받을 수 없습니다."
381,60,8,0,false,"소지품에 공간이 부족하거나 2개 이상 가질 수 없는 아이템이므로 첨부된 아이템을 받을 수 없습니다. "
382,60,8,0,false,"받는 이로 설정할 친구가 없어 편지를 쓸 수 없습니다."
383,57,33,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }> 님이 [<value>] 링크셸의 관리자를 사퇴했습니다."
384,71,33,0,false,"<ref:Town> 장터에 출품한 아이템이 모두 판매되었습니다."
385,60,8,0,false,"장터 이용에 실패했습니다."
386,60,8,0,false,"장터 이용에 실패했습니다."
387,60,8,0,false,"장터 이용에 실패했습니다. 잠시 후 다시 시도하십시오."
388,60,8,0,false,"소지품에 공간이 부족하여 아이템을 구매할 수 없습니다."
389,60,8,0,false,"1개만 소지할 수 있는 고유 아이템입니다. 이미 소지하고 있어 구매할 수 없습니다."
390,60,8,0,false,"아이템을 구매하지 못했습니다."
391,60,8,0,false,"구매에 실패했습니다. 잠시 후 다시 시도하십시오."
392,60,8,0,false,"길이 부족합니다."
393,60,8,0,false,"집사가 응답하지 않습니다."
394,57,33,0,false,"집사 <value><?0xd> 고용했습니다."
395,57,33,0,false,"집사 <value><?0xd> 해고했습니다."
396,57,33,0,false,"집사 <value><?0xd> <ref:Town> 장터에 등록되었습니다."
397,57,33,0,false,"집사 <value><?0xd> <ref:Town> 장터에서 철수했습니다."
398,57,33,0,false,"<ref:Town> 장터에 아이템을 출품했습니다."
399,57,33,0,false,"<ref:Town> 장터에서 출품이 정지되었습니다."
400,60,8,0,false,"체험판에서는 이용할 수 없는 기능입니다."
401,60,9,0,false,"체험판을 실행 중인 캐릭터는 이용할 수 없는 기능입니다."
402,57,1,0,false,"체험판 이용 중에 소지할 수 있는 길의 최고 한도에 다다랐습니다.<br>한도를 초과한 금액은 자동으로 소멸됩니다."
403,57,32,0,false,"합계 금액이 한도를 넘지 않도록 단가가 자동으로 조정되었습니다."
404,60,9,0,false,"집사 설정 변경권을 이미 가지고 있어 <ref:Item><?0xd> 사용할 수 없습니다."
405,57,33,0,false,"집사 설정 변경권을 획득했습니다. 집사의 방어구를 모두 해제한 다음 집사 고용창구를 방문하십시오."
406,57,33,0,false,"집사 <value>의 설정이 변경되었습니다."
407,60,9,0,false,"공백은 2개 이상 사용할 수 없습니다."
408,60,9,0,false,"한글 또는 알파벳 한쪽만 사용하실 수 있습니다."
409,57,1,0,false,"게임을 시작한 지 <if(INT: 2 ?) { 5 } else { 220 }> 지났습니다.<br>지나친 게임 이용은 일상생활에 영향을 줄 우려가 있습니다."
410,57,33,0,false,"다음 클래스/잡 퀘스트를 받을 수 있는 레벨이 되었습니다.<br>퀘스트를 완료하면 새로운 기술을 배우거나 해당 직업에 적합한 아이템을 획득할 수 있습니다.<br>길드마스터 또는 잡 퀘스트를 주는 NPC를 찾아가십시오."
411,57,33,0,false,"화면 크기가 조건에 맞지 않게 되어 UI 크기를 변경했습니다."
412,57,33,0,false,"경관 카메라를 일시정지했습니다."
413,57,33,0,false,"경관 카메라를 다시 움직입니다."
414,60,9,0,false,"신고를 접수하지 못했습니다.<br>다시 시도하십시오."
415,60,17,0,false,"<?0x60>전투 중입니다! 남은 HP에 주의하십시오!"
416,60,9,0,false,"조작 불가 상태이므로 실행을 중단했습니다."
417,0,0,0,false,""
418,0,0,0,false,""
419,0,0,0,false,""
420,60,8,0,false,"집사가 더는 길을 소지할 수 없어 판매에 실패했습니다."
421,0,0,0,false,""
422,0,0,0,false,""
423,0,0,0,false,""
424,0,0,0,false,""
425,0,0,0,false,""
426,0,0,0,false,""
427,0,0,0,false,""
428,0,0,0,false,""
429,0,0,0,false,""
430,0,0,0,false,""
431,0,0,0,false,""
432,0,0,0,false,""
433,0,0,0,false,""
434,0,0,0,false,""
435,0,0,0,false,""
436,0,0,0,false,""
437,0,0,0,false,""
438,0,0,0,false,""
439,0,0,0,false,""
440,57,1,0,false,"<value> 님에게 <ref:PlaceName><?0xe> 이동하는 텔레포 초대를 받았습니다."
441,60,8,0,false,"조건이 충족되지 않아 텔레포 초대를 수락할 수 없습니다."
442,57,33,0,false,"텔레포 초대를 수락할 수 없습니다.<br>텔레포를 이용할 수 있는 상태에서 '텔레포 초대'를 선택하십시오."
443,57,33,0,false,"텔레포 초대를 보류했습니다.<br>텔레포를 이용하려면 '텔레포 초대'를 선택하십시오."
444,0,0,0,false,""
445,0,0,0,false,""
446,0,0,0,false,""
447,0,0,0,false,""
448,0,0,0,false,""
449,0,0,0,false,""
450,0,0,0,false,""
451,0,0,0,false,""
452,0,0,0,false,""
453,47,1,0,false,"   <if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>에게 죽음이 선고되었습니다."
454,42,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>의 공격을 <if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }><?0xd> 반사했습니다"
455,42,1,0,false,"<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }><?0xd> 공격을 반사했습니다!"
456,60,8,0,false,"보조 단축바는 편집할 수 없습니다."
457,60,1,0,false,"예기치 못한 오류가 발생하여 명령어를 실행하지 못했습니다."
458,60,1,0,false,"존재하지 않는 명령어입니다."
459,60,1,0,false,"GM 권한이 부족하여 명령어를 실행하지 못했습니다."
460,60,9,0,false,"소지품에 공간이 부족하여 획득하지 못한<br>아이템(<ref:Item>)이 있습니다."
461,60,9,0,false,"2개 이상 소지할 수 없어 획득하지 못한<br>고유 아이템(<ref:Item>)이 있습니다."
462,60,8,0,false,"집사를 장터에 등록하지 못했습니다."
463,60,8,0,false,"집사가 이미 장터에 등록되었습니다."
464,60,8,0,false,"집사를 장터에서 철수시키지 못했습니다."
465,60,8,0,false,"집사가 출품 중이므로 장터에서 철수시킬 수 없습니다."
466,60,8,0,false,"장터에 등록된 집사가 없습니다."
467,60,8,0,false,"집사 정보를 불러오지 못했습니다."
468,60,8,0,false,"자기 집사가 출품한 아이템은 구매할 수 없습니다."
469,57,32,0,false,"표시된 <value>개의 아이템을 지정된 순서대로 정렬했습니다."
470,60,9,0,false,"지금은 파티에 초대할 수 없습니다."
471,60,9,0,false,"지금은 파티에 참가할 수 없습니다."
