Index,0 [0x3][0x36],1 [0x0][0x0],2 [0x0][0x4],3 [0x3][0x37],4 [0x5][0x30],5 [0x7][0x8],6 [0x5][0x32],7 [0x3][0x38],8 [0x3][0x39],9 [0x6][0xc],10 [0x6][0x10],11 [0x6][0x14],12 [0x6][0x18],13 [0x6][0x1c],14 [0x6][0x20],15 [0x6][0x24],16 [0x6][0x28],17 [0x6][0x2c],18 [0x5][0x34]
178,29,"명인 연금술사","업적 '숙련된 연금술사: 입문', '숙련된 연금술사: 견습', '숙련된 연금술사: 도제', '숙련된 연금술사: 하급', '숙련된 연금술사: 상급'을 모두 달성",30,0,2479,35609,4,2,173,174,175,176,177,0,0,0,0,6
179,30,"숙련된 요리사: 입문","요리사로 제작법 레벨 1~10의 아이템 50회 제작",5,0,0,35704,3,1,58,50,0,0,0,0,0,0,0,1
180,30,"숙련된 요리사: 견습","요리사로 제작법 레벨 11~20의 아이템 300회 제작",5,0,0,35704,3,1,59,300,0,0,0,0,0,0,0,2
181,30,"숙련된 요리사: 도제","요리사로 제작법 레벨 21~30의 아이템 750회 제작",5,0,0,35704,3,1,60,750,0,0,0,0,0,0,0,3
182,30,"숙련된 요리사: 하급","요리사로 제작법 레벨 31~40의 아이템 1,500회 제작",5,0,0,35704,3,1,61,1500,0,0,0,0,0,0,0,4
183,30,"숙련된 요리사: 상급","요리사로 제작법 레벨 41~50의 아이템 3,000회 제작",10,24,0,35704,3,1,62,3000,0,0,0,0,0,0,0,5
184,30,"명인 요리사","업적 '숙련된 요리사: 입문', '숙련된 요리사: 견습', '숙련된 요리사: 도제', '숙련된 요리사: 하급', '숙련된 요리사: 상급'을 모두 달성",30,0,2505,35711,4,2,179,180,181,182,183,0,0,0,0,6
185,31,"채굴의 명수: 라노시아 1단계","라노시아에 있는 레벨 1~10 광맥 또는 바위터에서 20회 채집",5,0,0,1015,3,1,63,20,0,0,0,0,0,0,0,1
186,31,"채굴의 명수: 라노시아 2단계","라노시아에 있는 레벨 11~20 광맥 또는 바위터에서 300회 채집",5,0,0,1015,3,1,78,300,0,0,0,0,0,0,0,2
187,31,"채굴의 명수: 라노시아 3단계","라노시아에 있는 레벨 21~30 광맥 또는 바위터에서 1,000회 채집",5,0,0,1015,3,1,93,1000,0,0,0,0,0,0,0,3
188,31,"채굴의 명수: 라노시아 4단계","라노시아에 있는 레벨 31~40 광맥 또는 바위터에서 2,000회 채집",5,0,0,1015,3,1,108,2000,0,0,0,0,0,0,0,4
189,31,"채굴의 명수: 라노시아 5단계","라노시아에 있는 레벨 41~50 광맥 또는 바위터에서 4,000회 채집",5,0,0,1015,3,1,123,4000,0,0,0,0,0,0,0,5
190,31,"라노시아의 채굴왕","업적 '채굴의 명수: 라노시아' 1단계부터 5단계까지 모두 달성",10,25,0,1002,4,2,185,186,187,188,189,0,0,0,0,6
191,31,"채굴의 명수: 검은장막 숲 1단계","검은장막 숲에 있는 레벨 1~10 광맥 또는 바위터에서 20회 채집",5,0,0,1015,3,1,64,20,0,0,0,0,0,0,0,7
192,31,"채굴의 명수: 검은장막 숲 2단계","검은장막 숲에 있는 레벨 11~20 광맥 또는 바위터에서 300회 채집",5,0,0,1015,3,1,79,300,0,0,0,0,0,0,0,8
193,31,"채굴의 명수: 검은장막 숲 3단계","검은장막 숲에 있는 레벨 21~30 광맥 또는 바위터에서 1,000회 채집",5,0,0,1015,3,1,94,1000,0,0,0,0,0,0,0,9
194,31,"채굴의 명수: 검은장막 숲 4단계","검은장막 숲에 있는 레벨 31~40 광맥 또는 바위터에서 2,000회 채집",5,0,0,1015,3,1,109,2000,0,0,0,0,0,0,0,10
195,31,"채굴의 명수: 검은장막 숲 5단계","검은장막 숲에 있는 레벨 41~50 광맥 또는 바위터에서 4,000회 채집",5,0,0,1015,3,1,124,4000,0,0,0,0,0,0,0,11
196,31,"검은장막 숲의 채굴왕","업적 '채굴의 명수: 검은장막 숲' 1단계부터 5단계까지 모두 달성",10,26,0,1002,4,2,191,192,193,194,195,0,0,0,0,12
197,31,"채굴의 명수: 다날란 1단계","다날란에 있는 레벨 1~10 광맥 또는 바위터에서 20회 채집",5,0,0,1015,3,1,65,20,0,0,0,0,0,0,0,13
198,31,"채굴의 명수: 다날란 2단계","다날란에 있는 레벨 11~20 광맥 또는 바위터에서 300회 채집",5,0,0,1015,3,1,80,300,0,0,0,0,0,0,0,14
199,31,"채굴의 명수: 다날란 3단계","다날란에 있는 레벨 21~30 광맥 또는 바위터에서 1,000회 채집",5,0,0,1015,3,1,95,1000,0,0,0,0,0,0,0,15
200,31,"채굴의 명수: 다날란 4단계","다날란에 있는 레벨 31~40 광맥 또는 바위터에서 2,000회 채집",5,0,0,1015,3,1,110,2000,0,0,0,0,0,0,0,16
201,31,"채굴의 명수: 다날란 5단계","다날란에 있는 레벨 41~50 광맥 또는 바위터에서 4,000회 채집",5,0,0,1015,3,1,125,4000,0,0,0,0,0,0,0,17
202,31,"다날란의 채굴왕","업적 '채굴의 명수: 다날란' 1단계부터 5단계까지 모두 달성",10,27,0,1002,4,2,197,198,199,200,201,0,0,0,0,18
203,31,"황금 곡괭이","업적 '라노시아의 채굴왕', '검은장막 숲의 채굴왕', '다날란의 채굴왕'을 모두 달성",30,0,2531,38011,4,2,190,196,202,0,0,0,0,0,0,19
204,51,"암석 캐기의 명수: 라노시아 1단계","라노시아에 있는 레벨 1~10 바위터에서 10회 채집",5,0,0,1008,0,1,66,10,0,0,0,0,0,0,0,0
205,51,"암석 캐기의 명수: 라노시아 2단계","라노시아에 있는 레벨 11~20 바위터에서 30회 채집",5,0,0,1008,0,1,81,30,0,0,0,0,0,0,0,0
206,51,"암석 캐기의 명수: 라노시아 3단계","라노시아에 있는 레벨 21~30 바위터에서 100회 채집",5,0,0,1008,0,1,96,100,0,0,0,0,0,0,0,0
207,51,"암석 캐기의 명수: 라노시아 4단계","라노시아에 있는 레벨 31~40 바위터에서 200회 채집",5,0,0,1008,0,1,111,200,0,0,0,0,0,0,0,0
208,51,"암석 캐기의 명수: 라노시아 5단계","라노시아에 있는 레벨 41~50 바위터에서 500회 채집",5,0,0,1008,0,1,126,500,0,0,0,0,0,0,0,0
209,51,"라노시아의 암석왕","업적 '암석 캐기의 명수: 라노시아' 1단계부터 5단계까지 모두 달성",10,28,0,1002,0,2,204,205,206,207,208,0,0,0,0,0
210,51,"암석 캐기의 명수: 검은장막 숲 1단계","검은장막 숲에 있는 레벨 1~10 바위터에서 10회 채집",5,0,0,1008,0,1,67,10,0,0,0,0,0,0,0,0
211,51,"암석 캐기의 명수: 검은장막 숲 2단계","검은장막 숲에 있는 레벨 11~20 바위터에서 30회 채집",5,0,0,1008,0,1,82,30,0,0,0,0,0,0,0,0
212,51,"암석 캐기의 명수: 검은장막 숲 3단계","검은장막 숲에 있는 레벨 21~30 바위터에서 100회 채집",5,0,0,1008,0,1,97,100,0,0,0,0,0,0,0,0
213,51,"암석 캐기의 명수: 검은장막 숲 4단계","검은장막 숲에 있는 레벨 31~40 바위터에서 200회 채집",5,0,0,1008,0,1,112,200,0,0,0,0,0,0,0,0
214,51,"암석 캐기의 명수: 검은장막 숲 5단계","검은장막 숲에 있는 레벨 41~50 바위터에서 500회 채집",5,0,0,1008,0,1,127,500,0,0,0,0,0,0,0,0
215,51,"검은장막 숲의 암석왕","업적 '암석 캐기의 명수: 검은장막 숲' 1단계부터 5단계까지 모두 달성",10,29,0,1002,0,2,210,211,212,213,214,0,0,0,0,0
216,51,"암석 캐기의 명수: 다날란 1단계","다날란에 있는 레벨 1~10 바위터에서 10회 채집",5,0,0,1008,0,1,68,10,0,0,0,0,0,0,0,0
217,51,"암석 캐기의 명수: 다날란 2단계","다날란에 있는 레벨 11~20 바위터에서 30회 채집",5,0,0,1008,0,1,83,30,0,0,0,0,0,0,0,0
218,51,"암석 캐기의 명수: 다날란 3단계","다날란에 있는 레벨 21~30 바위터에서 100회 채집",5,0,0,1008,0,1,98,100,0,0,0,0,0,0,0,0
219,51,"암석 캐기의 명수: 다날란 4단계","다날란에 있는 레벨 31~40 바위터에서 200회 채집",5,0,0,1008,0,1,113,200,0,0,0,0,0,0,0,0
220,51,"암석 캐기의 명수: 다날란 5단계","다날란에 있는 레벨 41~50 바위터에서 500회 채집",5,0,0,1008,0,1,128,500,0,0,0,0,0,0,0,0
221,51,"다날란의 암석왕","업적 '암석 캐기의 명수: 다날란' 1단계부터 5단계까지 모두 달성",10,30,0,1002,0,2,216,217,218,219,220,0,0,0,0,0
222,32,"원예의 명수: 라노시아 1단계","라노시아에 있는 레벨 1~10 성목 또는 약초밭에서 20회 채집",5,0,0,1056,3,1,69,20,0,0,0,0,0,0,0,1
223,32,"원예의 명수: 라노시아 2단계","라노시아에 있는 레벨 11~20 성목 또는 약초밭에서 300회 채집",5,0,0,1056,3,1,84,300,0,0,0,0,0,0,0,2
224,32,"원예의 명수: 라노시아 3단계","라노시아에 있는 레벨 21~30 성목 또는 약초밭에서 1,000회 채집",5,0,0,1056,3,1,99,1000,0,0,0,0,0,0,0,3
225,32,"원예의 명수: 라노시아 4단계","라노시아에 있는 레벨 31~40 성목 또는 약초밭에서 2,000회 채집",5,0,0,1056,3,1,114,2000,0,0,0,0,0,0,0,4
226,32,"원예의 명수: 라노시아 5단계","라노시아에 있는 레벨 41~50 성목 또는 약초밭에서 4,000회 채집",5,0,0,1056,3,1,129,4000,0,0,0,0,0,0,0,5
227,32,"라노시아의 원예왕","업적 '원예의 명수: 라노시아' 1단계부터 5단계까지 모두 달성",10,31,0,1052,4,2,222,223,224,225,226,0,0,0,0,6
228,32,"원예의 명수: 검은장막 숲 1단계","검은장막 숲에 있는 레벨 1~10 성목 또는 약초밭에서 20회 채집",5,0,0,1056,3,1,70,20,0,0,0,0,0,0,0,7
229,32,"원예의 명수: 검은장막 숲 2단계","검은장막 숲에 있는 레벨 11~20 성목 또는 약초밭에서 300회 채집",5,0,0,1056,3,1,85,300,0,0,0,0,0,0,0,8
230,32,"원예의 명수: 검은장막 숲 3단계","검은장막 숲에 있는 레벨 21~30 성목 또는 약초밭에서 1,000회 채집",5,0,0,1056,3,1,100,1000,0,0,0,0,0,0,0,9
231,32,"원예의 명수: 검은장막 숲 4단계","검은장막 숲에 있는 레벨 31~40 성목 또는 약초밭에서 2,000회 채집",5,0,0,1056,3,1,115,2000,0,0,0,0,0,0,0,10
232,32,"원예의 명수: 검은장막 숲 5단계","검은장막 숲에 있는 레벨 41~50 성목 또는 약초밭에서 4,000회 채집",5,0,0,1056,3,1,130,4000,0,0,0,0,0,0,0,11
233,32,"검은장막 숲의 원예왕","업적 '원예의 명수: 검은장막 숲' 1단계부터 5단계까지 모두 달성",10,32,0,1052,4,2,228,229,230,231,232,0,0,0,0,12
234,32,"원예의 명수: 다날란 1단계","다날란에 있는 레벨 1~10 성목 또는 약초밭에서 20회 채집",5,0,0,1056,3,1,71,20,0,0,0,0,0,0,0,13
235,32,"원예의 명수: 다날란 2단계","다날란에 있는 레벨 11~20 성목 또는 약초밭에서 300회 채집",5,0,0,1056,3,1,86,300,0,0,0,0,0,0,0,14
236,32,"원예의 명수: 다날란 3단계","다날란에 있는 레벨 21~30 성목 또는 약초밭에서 1,000회 채집",5,0,0,1056,3,1,101,1000,0,0,0,0,0,0,0,15
237,32,"원예의 명수: 다날란 4단계","다날란에 있는 레벨 31~40 성목 또는 약초밭에서 2,000회 채집",5,0,0,1056,3,1,116,2000,0,0,0,0,0,0,0,16
238,32,"원예의 명수: 다날란 5단계","다날란에 있는 레벨 41~50 성목 또는 약초밭에서 4,000회 채집",5,0,0,1056,3,1,131,4000,0,0,0,0,0,0,0,17
239,32,"다날란의 원예왕","업적 '원예의 명수: 다날란' 1단계부터 5단계까지 모두 달성",10,33,0,1052,4,2,234,235,236,237,238,0,0,0,0,18
240,32,"황금 손도끼","업적 '라노시아의 원예왕', '검은장막 숲의 원예왕', '다날란의 원예왕'을 모두 달성",30,0,2557,38110,4,2,227,233,239,0,0,0,0,0,0,19
241,51,"풀 베기의 명수: 라노시아 1단계","라노시아에 있는 레벨 1~10 약초밭에서 10회 채집",5,0,0,1065,0,1,72,10,0,0,0,0,0,0,0,0
242,51,"풀 베기의 명수: 라노시아 2단계","라노시아에 있는 레벨 11~20 약초밭에서 30회 채집",5,0,0,1065,0,1,87,30,0,0,0,0,0,0,0,0
243,51,"풀 베기의 명수: 라노시아 3단계","라노시아에 있는 레벨 21~30 약초밭에서 100회 채집",5,0,0,1065,0,1,102,100,0,0,0,0,0,0,0,0
244,51,"풀 베기의 명수: 라노시아 4단계","라노시아에 있는 레벨 31~40 약초밭에서 200회 채집",5,0,0,1065,0,1,117,200,0,0,0,0,0,0,0,0
245,51,"풀 베기의 명수: 라노시아 5단계","라노시아에 있는 레벨 41~50 약초밭에서 500회 채집",5,0,0,1065,0,1,132,500,0,0,0,0,0,0,0,0
246,51,"라노시아의 약초왕","업적 '풀 베기의 명수: 라노시아' 1단계부터 5단계까지 모두 달성",10,34,0,1052,0,2,241,242,243,244,245,0,0,0,0,0
247,51,"풀 베기의 명수: 검은장막 숲 1단계","검은장막 숲에 있는 레벨 1~10 약초밭에서 10회 채집",5,0,0,1065,0,1,73,10,0,0,0,0,0,0,0,0
248,51,"풀 베기의 명수: 검은장막 숲 2단계","검은장막 숲에 있는 레벨 11~20 약초밭에서 30회 채집",5,0,0,1065,0,1,88,30,0,0,0,0,0,0,0,0
249,51,"풀 베기의 명수: 검은장막 숲 3단계","검은장막 숲에 있는 레벨 21~30 약초밭에서 100회 채집",5,0,0,1065,0,1,103,100,0,0,0,0,0,0,0,0
250,51,"풀 베기의 명수: 검은장막 숲 4단계","검은장막 숲에 있는 레벨 31~40 약초밭에서 200회 채집",5,0,0,1065,0,1,118,200,0,0,0,0,0,0,0,0
251,51,"풀 베기의 명수: 검은장막 숲 5단계","검은장막 숲에 있는 레벨 41~50 약초밭에서 500회 채집",5,0,0,1065,0,1,133,500,0,0,0,0,0,0,0,0
252,51,"검은장막 숲의 약초왕","업적 '풀 베기의 명수: 검은장막 숲' 1단계부터 5단계까지 모두 달성",10,35,0,1052,0,2,247,248,249,250,251,0,0,0,0,0
253,51,"풀 베기의 명수: 다날란 1단계","다날란에 있는 레벨 1~10 약초밭에서 10회 채집",5,0,0,1065,0,1,74,10,0,0,0,0,0,0,0,0
254,51,"풀 베기의 명수: 다날란 2단계","다날란에 있는 레벨 11~20 약초밭에서 30회 채집",5,0,0,1065,0,1,89,30,0,0,0,0,0,0,0,0
255,51,"풀 베기의 명수: 다날란 3단계","다날란에 있는 레벨 21~30 약초밭에서 100회 채집",5,0,0,1065,0,1,104,100,0,0,0,0,0,0,0,0
256,51,"풀 베기의 명수: 다날란 4단계","다날란에 있는 레벨 31~40 약초밭에서 200회 채집",5,0,0,1065,0,1,119,200,0,0,0,0,0,0,0,0
257,51,"풀 베기의 명수: 다날란 5단계","다날란에 있는 레벨 41~50 약초밭에서 500회 채집",5,0,0,1065,0,1,134,500,0,0,0,0,0,0,0,0
258,51,"다날란의 약초왕","업적 '풀 베기의 명수: 다날란' 1단계부터 5단계까지 모두 달성",10,36,0,1052,0,2,253,254,255,256,257,0,0,0,0,0
259,33,"낚시의 명수: 라노시아 1단계","라노시아에 있는 레벨 1~10 낚시터에서 20회 낚시",5,0,0,1101,3,1,75,20,0,0,0,0,0,0,0,1
260,33,"낚시의 명수: 라노시아 2단계","라노시아에 있는 레벨 11~20 낚시터에서 100회 낚시",5,0,0,1101,3,1,90,100,0,0,0,0,0,0,0,2
261,33,"낚시의 명수: 라노시아 3단계","라노시아에 있는 레벨 21~30 낚시터에서 300회 낚시",5,0,0,1101,3,1,105,300,0,0,0,0,0,0,0,3
262,33,"낚시의 명수: 라노시아 4단계","라노시아에 있는 레벨 31~40 낚시터에서 500회 낚시",5,0,0,1101,3,1,120,500,0,0,0,0,0,0,0,4
263,33,"낚시의 명수: 라노시아 5단계","라노시아에 있는 레벨 41~50 낚시터에서 1,000회 낚시",5,0,0,1101,3,1,135,1000,0,0,0,0,0,0,0,5
264,33,"라노시아의 낚시왕","업적 '낚시의 명수: 라노시아' 1단계부터 5단계까지 모두 달성",10,37,0,1103,4,2,259,260,261,262,263,0,0,0,0,6
265,33,"낚시의 명수: 검은장막 숲 1단계","검은장막 숲에 있는 레벨 1~10 낚시터에서 20회 낚시",5,0,0,1101,3,1,76,20,0,0,0,0,0,0,0,7
266,33,"낚시의 명수: 검은장막 숲 2단계","검은장막 숲에 있는 레벨 11~20 낚시터에서 100회 낚시",5,0,0,1101,3,1,91,100,0,0,0,0,0,0,0,8
267,33,"낚시의 명수: 검은장막 숲 3단계","검은장막 숲에 있는 레벨 21~30 낚시터에서 300회 낚시",5,0,0,1101,3,1,106,300,0,0,0,0,0,0,0,9
268,33,"낚시의 명수: 검은장막 숲 4단계","검은장막 숲에 있는 레벨 31~40 낚시터에서 500회 낚시",5,0,0,1101,3,1,121,500,0,0,0,0,0,0,0,10
269,33,"낚시의 명수: 검은장막 숲 5단계","검은장막 숲에 있는 레벨 41~50 낚시터에서 1,000회 낚시",5,0,0,1101,3,1,136,1000,0,0,0,0,0,0,0,11
270,33,"검은장막 숲의 낚시왕","업적 '낚시의 명수: 검은장막 숲' 1단계부터 5단계까지 모두 달성",10,38,0,1103,4,2,265,266,267,268,269,0,0,0,0,12
271,33,"낚시의 명수: 다날란 1단계","다날란에 있는 레벨 1~10 낚시터에서 20회 낚시",5,0,0,1101,3,1,77,20,0,0,0,0,0,0,0,13
272,33,"낚시의 명수: 다날란 2단계","다날란에 있는 레벨 11~20 낚시터에서 100회 낚시",5,0,0,1101,3,1,92,100,0,0,0,0,0,0,0,14
273,33,"낚시의 명수: 다날란 3단계","다날란에 있는 레벨 21~30 낚시터에서 300회 낚시",5,0,0,1101,3,1,107,300,0,0,0,0,0,0,0,15
274,33,"낚시의 명수: 다날란 4단계","다날란에 있는 레벨 31~40 낚시터에서 500회 낚시",5,0,0,1101,3,1,122,500,0,0,0,0,0,0,0,16
275,33,"낚시의 명수: 다날란 5단계","다날란에 있는 레벨 41~50 낚시터에서 1,000회 낚시",5,0,0,1101,3,1,137,1000,0,0,0,0,0,0,0,17
276,33,"다날란의 낚시왕","업적 '낚시의 명수: 다날란' 1단계부터 5단계까지 모두 달성",10,39,0,1103,4,2,271,272,273,274,275,0,0,0,0,18
277,33,"황금 낚싯대","업적 '라노시아의 낚시왕', '검은장막 숲의 낚시왕', '다날란의 낚시왕'을 모두 달성",30,0,2583,38211,4,2,264,270,276,0,0,0,0,0,0,19
278,51,"작살의 명수: 라노시아 1단계","라노시아에 있는 레벨 1~10 작살낚시터에서 10회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
279,51,"작살의 명수: 라노시아 2단계","라노시아에 있는 레벨 11~20 작살낚시터에서 30회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
280,51,"작살의 명수: 라노시아 3단계","라노시아에 있는 레벨 21~30 작살낚시터에서 100회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
281,51,"작살의 명수: 라노시아 4단계","라노시아에 있는 레벨 31~40 작살낚시터에서 200회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
282,51,"작살의 명수: 라노시아 5단계","라노시아에 있는 레벨 41~50 작살낚시터에서 500회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
283,51,"라노시아의 작살왕","업적 '작살의 명수: 라노시아' 1단계부터 5단계까지 모두 달성",10,40,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
284,51,"작살의 명수: 검은장막 숲 1단계","검은장막 숲에 있는 레벨 1~10 작살낚시터에서 10회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
285,51,"작살의 명수: 검은장막 숲 2단계","검은장막 숲에 있는 레벨 11~20 작살낚시터에서 30회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
286,51,"작살의 명수: 검은장막 숲 3단계","검은장막 숲에 있는 레벨 21~30 작살낚시터에서 100회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
287,51,"작살의 명수: 검은장막 숲 4단계","검은장막 숲에 있는 레벨 31~40 작살낚시터에서 200회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
288,51,"작살의 명수: 검은장막 숲 5단계","검은장막 숲에 있는 레벨 41~50 작살낚시터에서 500회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
289,51,"검은장막 숲의 작살왕","업적 '작살의 명수: 검은장막 숲' 1단계부터 5단계까지 모두 달성",10,41,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
290,51,"작살의 명수: 다날란 1단계","다날란에 있는 레벨 1~10 작살낚시터에서 10회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
291,51,"작살의 명수: 다날란 2단계","다날란에 있는 레벨 11~20 작살낚시터에서 30회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
292,51,"작살의 명수: 다날란 3단계","다날란에 있는 레벨 21~30 작살낚시터에서 100회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
293,51,"작살의 명수: 다날란 4단계","다날란에 있는 레벨 31~40 작살낚시터에서 200회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
294,51,"작살의 명수: 다날란 5단계","다날란에 있는 레벨 41~50 작살낚시터에서 500회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
295,51,"다날란의 작살왕","업적 '작살의 명수: 다날란' 1단계부터 5단계까지 모두 달성",10,42,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
296,22,"뮤타믹스의 제자: 1단계","마테리아 장착 총 10회 성공",5,0,0,20201,3,1,16,10,0,0,0,0,0,0,0,1
297,22,"뮤타믹스의 제자: 2단계","마테리아 장착 총 50회 성공",5,0,0,20202,3,1,16,50,0,0,0,0,0,0,0,2
298,22,"뮤타믹스의 제자: 3단계","마테리아 장착 총 100회 성공",5,0,0,20203,3,1,16,100,0,0,0,0,0,0,0,3
299,22,"뮤타믹스의 제자: 4단계","마테리아 장착 총 500회 성공",5,0,0,20204,3,1,16,500,0,0,0,0,0,0,0,4
300,22,"뮤타믹스의 수제자","마테리아 장착 총 1,000회 성공",10,43,0,109,3,1,16,1000,0,0,0,0,0,0,0,5
301,22,"용기의 소유자","하나의 장비에 마테리아 2개 장착",10,0,0,20206,4,4,2,0,0,0,0,0,0,0,0,8
302,22,"행운의 소유자","하나의 장비에 마테리아 3개 장착",20,0,0,20207,4,4,3,0,0,0,0,0,0,0,0,9
303,22,"억세게 운 좋은 사람","하나의 장비에 마테리아 4개 장착",30,0,0,20208,4,4,4,0,0,0,0,0,0,0,0,10
304,22,"별의 신 니메이아의 총애","하나의 장비에 마테리아 5개 장착",40,0,2910,407,4,4,5,0,0,0,0,0,0,0,0,11
305,22,"사념의 결정체: 1단계","장비 마테리아화 총 10회 실행",5,0,0,20209,3,1,17,10,0,0,0,0,0,0,0,12
306,22,"사념의 결정체: 2단계","장비 마테리아화 총 50회 실행",5,0,0,20210,3,1,17,50,0,0,0,0,0,0,0,13
307,22,"사념의 결정체: 3단계","장비 마테리아화 총 100회 실행",5,0,0,20211,3,1,17,100,0,0,0,0,0,0,0,14
308,22,"사념의 결정체: 4단계","장비 마테리아화 총 500회 실행",5,0,0,20212,3,1,17,500,0,0,0,0,0,0,0,15
309,22,"숙달된 마테리아 기술자","장비 마테리아화 총 1,000회 실행",10,44,0,460,3,1,17,1000,0,0,0,0,0,0,0,16
310,34,"림사 로민사를 떠나며","주요 퀘스트 '숲의 도시와 사막의 도시' 완료",5,0,0,62951,4,6,66082,0,0,0,0,0,0,0,0,11
311,34,"그리다니아를 떠나며","주요 퀘스트 '바다의 도시와 사막의 도시' 완료",5,0,0,62952,4,6,66043,0,0,0,0,0,0,0,0,12
312,34,"울다하를 떠나며","주요 퀘스트 '바다의 도시와 숲의 도시' 완료",5,0,0,62953,4,6,66064,0,0,0,0,0,0,0,0,13
